OPT School Codes,ATS Code,School Name,Address,Phone,District,Borough,Type of School,Building Code
75852,,THE DAVID GREGORY SCHOOL,357 FARVIEW AVE PARAMUS NJ 07652,(201) 967-9772,00*,PARAMUS,Nonsectarian,
75999,,THE DERON SCHOOL,130 GROVE STREET MONTCLAIR NJ 07042,(973) 509-2777,00*,MONTCLAIR,Nonsectarian,
3814,,THE DWIGHT SCHOOL,18 WEST 89TH STREET New York NY 10024,(212) 724-6360,3,Manhattan,Nonsectarian,
20201,20K201,THE DYKER HEIGHTS -I.S.201,8010 12TH AVENUE Brooklyn NY 11228,(718) 833-9363,20,Brooklyn,Public,K201
1325,01M364,THE EARTH SCHOOL AT PS 64,600 EAST 6 STREET New York NY 10009,(212) 477-1735,1,Manhattan,Public,M064
4687,,THE EAST HARLEM SCHOOL,309 EAST 103 STREET New York NY 10029,(212) 876-8775,4,Manhattan,Nonsectarian,
2554,,The Ecole,111 EAST 22ND STREET New York NY 10010,(646) 410-2238,2,Manhattan,Nonsectarian,
14026,,The Eis Laasios School,22 Middleton Street Brooklyn NY 11206,(718) 303-9400,14,Brooklyn,Yeshiva,
75522,,THE ELIJA SCHOOL,11 LAUREL LANE LEVITOWN NY 11756,(516) 216-5270,00*,LEVITOWN,Nonsectarian,
2580,02M225,THE ELLA BAKER SCHOOL,317 EAST 67 STREET New York NY 10021,(212) 717-8809,2,Manhattan,Public,M480
28287,28Q287,THE EMERSON SCHOOL,108-35 167TH STREET Queens NY 11433,(718) 657-4801,28,Queens,Public,Q008
8489,84X488,THE EQUALITY CHARTER HS,715 CASTLE HILL AVENUE Bronx NY 10473,(718) 459-9597,8,Bronx,Charter,X160
11471,84X488,THE EQUALITY CHARTER SCHOOL,4140 HUTCHINSON RIVER PARKWAY Bronx NY 10475,(718) 517-3169,11,Bronx,Charter,X160
6013,84M430,The Equity Project Charter ES,"549 Audubon Avenue, Trailer 30 Manhattan NY 10040",(646) 254-6451,6,Manhattan,Charter,MBTN
6009,84M430,THE EQUITY PROJECT CHARTER SCH,4280 BROADWAY NEW YORK NY 10033,(646) 254-6451,6,Manhattan,Charter,MBTN
6578,84M430,THE EQUITY PROJECT CHARTER SCH,153 Sherman Avenue New York NY 10034,(212) 328-1775,6,Manhattan,Charter,MBTN
8152,08X152,THE EVERGREEN SCHOOL,1007 EVERGREEN AVENUE Bronx NY 10472,(718) 589-4560,8,Bronx,Public,X152
2572,02M303,THE FACING HISTORY SCHOOL,525 WEST 50TH STREET New York NY 10019,(212) 757-2680,2,Manhattan,Public,M535
2750,,THE FAMILY SCHOOL,323 EAST 47TH STREET New York NY 10017,(212) 688-5950,2,Manhattan,Nonsectarian,
9443,09X443,THE FAMILY SCHOOL,1116 SHERIDAN AVENUE Bronx NY 10456,(718) 538-3266,9,Bronx,Public,X090
5667,,THE FELLOWSHIP OF LEARNING,9 WEST 130TH STREET New York NY 10037,(212) 690-8094,5,Manhattan,Christian,
25511,25Q263,THE FLUSHING INTERNATIONAL HS,144-80 BARCLAY AVENUE ROOM 127B Queens NY 11355,(718) 463-2348,25,Queens,Public,Q189
75800,,THE FORUM SCHOOL,107 WYCKOFF AV WALDWICK NJ 07463,(201) 444-5882,00*,WALDWICK,Nonsectarian,
2028,,The Foundry Learning Center,121 East 30th Street New York NY 10016,(212) 679-4319,2,Manhattan,Nonsectarian,
75431,,THE FRENCH AMERICAN SCH OF NY,111 Larchmont Ave LARCHMONT NY 10538,(718) 834-3002,00*,LARCHMONT,Nonsectarian,
3910,,THE GATEWAY SCHOOL OF NY,211 WEST 61 STREET New York NY 10023,(212) 777-5966,3,Manhattan,Nonsectarian,
3579,,THE GENEVA SCH OF MANHATTAN,138 West 90 Street New York NY 10024,(212) 754-9988,3,Manhattan,Nonsectarian,
2568,,THE GILLEN BREWER SCHOOL,410 EAST 92ND STREET New York NY 10128,(212) 831-3667,2,Manhattan,Nonsectarian,
31681,,THE GINGERBREAD LRNG.CENTER,80 WOODROW ROAD STATEN ISLAND NY 10302,(718) 356-0008,31,Staten Island,Nonsectarian,
3687,03M403,THE GLOBAL LRNG COLLABORATIVE,145 WEST 84TH STREET MANHATTAN NY 10024,(212) 877-1103,3,Manhattan,Public,M470
75428,,THE HACKLEY SCHOOL,293 BENEDICT AV TARRYTOWN NY 10591,(914) 631-0128,00*,TARRYTOWN,Nonsectarian,
75908,,THE HALLEN SCHOOL,97 CENTRE AVE NEW ROCHELLE NY 10801,(914) 636-6600,00*,NEW ROCHELLE,Nonsectarian,
31059,31R059,THE HARBOR VIEW SCHOOL,300 RICHMOND TERRACE Richmond NY 10301,(718) 390-2190,31,Staten Island,Public,R059
75008,,THE HARVEY SCHOOL,260 JAY STREET KATONAH NY 10536,(___) ___-____,00*,KATONAH,Nonsectarian,
75442,,THE HAWTHORNE COUNTRY DAY SCH,5 BRADHURST AVENUE HAWTHORNE NY 10532,(914) 592-8526,00*,HAWTHORNE,Nonsectarian,
20685,,THE HEARTSHARE SCHOOL,1825 BATH AVENUE Brooklyn NY 11214,(718) 621-1614,20,Brooklyn,Nonsectarian,
2963,,THE HEWITT SCHOOL,3 EAST 76TH STREET New York NY 10021,(212) 288-1919,2,Manhattan,Nonsectarian,
9361,09X361,THE HIGHBRIDGE GREEN SCHOOL,200 WEST 167TH STREET Bronx NY 10452,(718) 410-5770,9,Bronx,Public,X285
28328,28Q328,THE HS FOR COMM LEADERSHIP,167-01 GOTHIC DRIVE Queens NY 11432,(718) 558-9801,28,Queens,Public,Q470
21348,21K348,THE HS OF SPORTS MANAGEMENT,2630 BENSON AVENUE Brooklyn NY 11214,(718) 333-7650,21,Brooklyn,Public,K400
75423,,THE HUDSON SCHOOL,601 PARK AVENUE HOBOKEN NJ 07030,(201) 659-8335,00*,HOBOKEN,Nonsectarian,
75877,,THE HUDSON SCHOOL,506 PARK AVENUE HOBOKEN NJ 07030,(201) 659-8335,00*,HOBOKEN,Nonsectarian,
75044,,The Idea School,411 East Clinton Avenue Teaneck NJ 07670,(201) 408-1468,00*,Teaneck,Nonsectarian,
3002,,The Ideal Sch of Man MS&HS,270 West 89th Street New York NY 10024,(212) 769-1699,3,Manhattan,Nonsectarian,
3689,,THE IDEAL SCH OF MANHATTAN,314 WEST 91TH STREET New York NY 10024,(212) 769-1699,3,Manhattan,Nonsectarian,
17525,17K524,THE INTERNATIONAL HS,883 CLASSON AVENUE Brooklyn NY 11225,(718) 230-6333,17,Brooklyn,Public,K440
2313,02M313,THE JAMES BALDWIN HS,351 WEST 18TH STREET New York NY 10011,(212) 627-2812,2,Manhattan,Public,M440
21016,,The Jewish Center For SP Ed,8109 Bay Parkway Brooklyn NY 11214,(718) 782-0064,21,Brooklyn,Yeshiva,
5775,,THE KINGS ACADEMY,2341 THIRD AVE New York NY 10035,(212) 348-7380,5,Manhattan,Nonsectarian,
2734,,THE LANG SCHOOL,26 Broadway Manhattan NY 10004,(212) 977-7777,2,Manhattan,Nonsectarian,
30565,,THE LEARNING TREE,103-02 NORTHERN BLVD. Queens NY 11368,(718) 397-5446,30,Queens,Nonsectarian,
11844,,THE LEARNING TREE CULTURAL SCH,801 BARTHOLDI STREET Bronx NY 10467,(718) 944-0958,11,Bronx,Nonsectarian,
75036,,The Leffell School,30 Dellwood Road White Plains NY 10605,(914) 948-8333,00*,White Plains,Yeshiva,
75037,,The Leffell Upper School,555 West Hartsdale Avenue Hartsdale NY 10530,(914) 948-8333,00*,Hartsdale,Yeshiva,
2466,,THE LIGHTHOUSE CHILD DEV CTR,111 EAST 59 STREET New York NY 10022,(212) 821-9600,2,Manhattan,Nonsectarian,
75876,,THE LINDEN HILL SCHOOL,226 LINDA AVE HAWTHORNE NY 10532,(914) 749-2917,00*,HAWTHORNE,non nyc pub,
75040,,The Long Island Whole Child,175 Wolf Hill Road Melville NY 11747,(347) 668-3676,00*,Melville,Nonsectarian,
25007,,The Lowell School,24-20 Parsons Boulevard Whitestone NY 11357,(718) 352-2100,25,Queens,Nonsectarian,
26708,,THE LUTHERAN SCHOOL,36-01 BELL BLVD Queens NY 11361,(718) 229-5262,26,Queens,Christian,
3004,,THE MANHATTAN CHILDREN'S CNTR,111 West 92 street Manhattan NY 10025,(212) 749-4604,3,Manhattan,Nonsectarian,
3658,,THE MANHATTAN CHILDREN'S CTR,124 WEST 95TH STREET New York NY 10025,(212) 749-4604,3,Manhattan,Nonsectarian,
13265,13K265,THE MCKINNEY JHS/ HS 265,101 PARK AVENUE Brooklyn NY 11205,(718) 834-6760,13,Brooklyn,Public,K265
12552,12X248,THE METROPOLITAN HS,1180 REV JAMES POLITE AV Bronx NY 10459,(718) 991-4634,12,Bronx,Public,X099
31470,31R080,THE MICHAEL J. PETRIDES SCH.,715 OCEAN TERRACE Richmond NY 10301,(718) 815-0186,31,Staten Island,Public,R880
75662,,THE MONTFORT ACADEMY,99 VALLEY ROAD KATONAH NY 10536,(914) 767-0325,00*,KATONAH,Nonsectarian,
75784,,THE MOSAIC SCHOOL,1309 WANTAGH AVENUE WANTAGH NY 11793,(516) 765-3696,00*,WANTAGH,Nonsectarian,
8333,08X333,THE MUSEUM SCHOOL PS 333,888 REV.JAMES POLITE AVENUE Bronx NY 10459,(718) 860-3313,8,Bronx,Public,X060
11404,11X287,THE N BX SCHOOL OF EMPOWERMENT,3710 BARNES AVENUE Bronx NY 10467,(718) 652-0519,11,Bronx,Public,X113
1429,01M363,THE NEIGHBORHOOD SCHOOL,121 EAST 3 STREET New York NY 10009,(212) 387-0195,1,Manhattan,Public,M063
17770,17K770,THE NEW AMERICAN ACAD PS 770,60 EAST 94TH STREET Brooklyn NY 11212,(718) 221-5837,17,Brooklyn,Public,K398
9274,09X274,THE NEW AMERICAN ACADEMY,275 Roberto Clemente State Park Br Bronx NY 10453,(718) 901-9703,9,Bronx,Public,X229
7794,,THE NEW LIFE SCHOOL HS,831 EAGLE AVENUE Bronx NY 10456,(718) 665-2760,7,Bronx,Nonsectarian,
75038,,The Newmark High School,1000 Cellar Avenue Scotch Plains NJ 07076,(190) 858-1281,00*,Scotch Plains,Nonsectarian,
75018,,The Newmark School,1000 Cellar Avenue Scotch Plains NJ 07076,(908) 753-0330,00*,Scotch Plains,Nonsectarian,
3618,84M279,THE OPPORTUNITY CHARTER HS,240 WEST 113 STREET New York NY 10026,(212) 866-6137,3,Manhattan,Charter,M113
3279,84M279,THE OPPORTUNITY CHARTER MS,240 WEST 113 STREET New York NY 10026,(212) 866-6137,3,Manhattan,Charter,M113
75955,,THE ORCHARD SCHOOL,1156 NORTH BROADWAY YONKERS NY 10701,(914) 965-8786,00*,YONKERS,Nonsectarian,
2343,02M343,THE PECK SLIP SCHOOL,1 PECK SLIP New York NY 10019,(212) 312-6260,2,Manhattan,Public,M343
26515,26Q566,THE QUEENS HS OF TEACHING,74-20 COMMONWEALTH BLVD BELLROSE NY 11426,(718) 736-7100,26,Queens,Public,Q566
2930,,The Rebecca School,40 East 30 Street New York NY 10016,(212) 810-4120,2,Manhattan,Nonsectarian,
4839,,THE REECE SCHOOL,25 EAST 104TH STREET New York NY 10029,(212) 289-4872,4,Manhattan,Nonsectarian,
30885,84Q705,THE RENAISSANCE CHARTER SCHOOL,35-59 81 STREET Queens NY 11372,(718) 803-0060,30,Queens,Charter,Q885
3867,,THE SCH AT COLUMBIA UNIVERSITY,556 WEST 110 STREET New York NY 10025,(212) 851-4215,3,Manhattan,Nonsectarian,
18366,18K366,THE SCIENCE & MEDICINE MS,963 EAST 107TH STREET Brooklyn NY 11236,(718) 688-6400,18,Brooklyn,Public,K366
2031,,THE SHEFA SCHOOL,40 East 29th Street Manhattan NY 10016,(212) 873-1300,2,Manhattan,Yeshiva,
75760,,THE SINAI SCHOOL,110 SOUTH ORANGE AVE LIVINGSTON NJ 07039,(862) 437-8190,00*,LIVINGSTON,Yeshiva,
3931,,THE SMITH SCHOOL,131 WEST 86TH STREET 9TH FLOOR New York NY 10024,(212) 879-6354,3,Manhattan,Nonsectarian,
3450,03M859,THE SPEC MUSIC SCH OF AMERICA,129 WEST 67 STREET New York NY 10023,(212) 501-3318,3,Manhattan,Public,M932
75020,,The Speech Academy,656 Morehouse Road Easton CT 06612,(203) 220-9595,00*,Easton,Nonsectarian,
2635,,THE SPENCE SCHOOL,56 EAST 93 STREET New York NY 10128,(212) 289-5940,2,Manhattan,Nonsectarian,
2841,,THE SPENCE SCHOOL,22 EAST 91ST STREET NEW YORK NY 10128,(212) 289-5940,2,Manhattan,Nonsectarian,
2900,,THE SPEYER LEGACY SCHOOL,400 WEST 59TH STREET New York NY 10019,(212) 581-4000,2,Manhattan,Nonsectarian,
15789,,THE STERLING SCHOOL,134 Atlantic Avenue Brooklyn NY 11201,(917) 909-0942,15,Brooklyn,Nonsectarian,
3600,,THE STUDIO SCHOOL,117 WEST 95TH STREET New York NY 10025,(212) 678-2416,3,Manhattan,Nonsectarian,
75958,,THE SUMMIT SCHOOL - NYACK,339 NORTH BROADWAY UPPER NYACK NY 10960,(845) 358-7772,00*,UPPER NYACK,Nonsectarian,
28814,,THE THERESA PAPLIN SCHOOL,85-70 148 STREET Queens NY 11435,(718) 658-8180,28,Queens,Nonsectarian,
2075,,The Titus School,90 John Street Manhattan NY 10038,(646) 756-4103,2,Manhattan,Nonsectarian,
3449,03M402,THE U.A.SCH FOR GREEN CAREERS,145 WEST 84TH STREET New York NY 10024,(212) 787-1189,3,Manhattan,Public,M470
13351,13K351,THE URBAN ASSEMBLY UNISON SCH,170 GATES AVENUE BROOKLYN NY 11238,(718) 399-1061,13,Brooklyn,Public,K056
8371,08X371,THE URBAN INST OF MATHEMATICS,650 HOLLYWOOD AVE Bronx NY 10465,(718) 823-6042,8,Bronx,Public,X192
75840,,THE WALDORF SCHOOL OF GARDEN C,225 CAMBRIDGE AVENUE GARDEN CITY NY 11530,(516) 742-3434,00*,GARDEN CITY,Nonsectarian,
9294,09X294,THE WALTON AVENUE SCHOOL,1425 WALTON AVENUE Bronx NY 10452,(718) 293-5970,9,Bronx,Public,X064
14616,84K473,THE WILLIAMSBURG CHARTER SCH,198 VARET STREET Brooklyn NY 11206,(718) 782-9830,14,Brooklyn,Charter,KBYQ
2141,,The Winchendon School,45 West 34th Street Manhattan NY 10001,(347) 328-5622,2,Manhattan,Nonsectarian,
13028,,The Winchendon School,352 Classon Avenue Brooklyn NY 11238,(347) 328-5653,13,Brooklyn,Nonsectarian,
25804,,THE WINDSOR SCHOOL,37-02 MAIN STREET Queens NY 11354,(718) 359-8300,25,Queens,Nonsectarian,
2038,,THE WINDWARD SCHOOL,212 East 93rd Street Manhattan NY 10128,(212) 222-8628,2,Manhattan,Nonsectarian,
3024,,The Windward School 2,202 West 97 Street Manhattan NY 10025,(212) 222-8628,3,Manhattan,Nonsectarian,
28896,28Q896,THE YOUNG WOMENS LEADERSHIP Q,150-91 87th ROAD Queens NY 11432,(718) 725-0402,28,Queens,Public,Q680
10497,10X225,THEATER ARTS PRODUCTION CO.SCH,2225 WEBSTER AVENUE Bronx NY 10457,(718) 584-0832,10,Bronx,Public,X137
75554,,THERAPEUTIC SUP.DEV.DEL.PROG.,200 HAMILTON AVENUE WHITE PLAINS NY 10601,(914) 421-1682,00*,WHITE PLAINS,Nonsectarian,
28541,28Q620,THOMAS EDISON VOC & TECH HS,165-65 84TH AVENUE Queens NY 11432,(718) 297-6580,28,Queens,Public,Q620
1867,01M839,Thompkins Square Middle School,600 EAST 6TH STREET New York NY 10009,(212) 995-1430,1,Manhattan,Public,M064
5365,05M670,THURG MARSHAL ACAD LRNG SOC CH,200-214 WEST 135 STREET New York NY 10030,(212) 283-8055,5,Manhattan,Public,M970
2887,,Thurgood Marshall Law Internsh,42 WEST 44TH STREET New York NY 10036,(212) 382-6773,2,Manhattan,Public,
5318,05M318,THURGOOD MARSHALL LOWER SCH,282 WEST 151st STREET New York NY 10039,(212) 368-8731,5,Manhattan,Public,M371
75627,,TIEGERMAN ELEMENTARY SCHOOL,100 GLEN COVE AVENUE GLEN COVE NY 11542,(516) 609-2000,00*,GLEN COVE,Nonsectarian,
28695,,TIEGERMAN HIGH SCHOOL,87-25 136 STREET RICHMOND HILLS NY 11418,(718) 291-2807,28,Queens,Nonsectarian,
24755,,TIEGERMAN MIDDLE SCHOOL,70-24 47TH AVENUE WOODSIDE NY 11377,(718) 476-7163,24,Queens,Nonsectarian,
75029,,Tiegerman Middle School,27 Cedar Swamp Road Glen Cove NY 11542,(516) 801-6915,00*,Glen Cove,Nonsectarian,
14669,,TIFERES BNOS,80 SKILLMAN STREET Brooklyn NY 11205,(718) 855-1888,14,Brooklyn,Yeshiva,
20784,,TIFERES MIRIAM HS FOR GIRLS,6510 17TH AVENUE Brooklyn NY 11204,(718) 837-3100,20,Brooklyn,Yeshiva,
28874,,TIFERES TORAH INSTITUTE,82-33 LEFFERTS BLVD Queens NY 11415,(718) 849-1436,28,Queens,Yeshiva,
28664,,TIFERET TZION,66-35 108TH STREET Queens NY 11375,(___) ___-____,28,Queens,Yeshiva,
20770,,TOMER DVORA HS,5801 16th AVENUE Brooklyn NY 11204,(718) 633-3193,20,Brooklyn,Yeshiva,
15734,,TOMER D'VORA SCHOOL,4500 9TH AVENUE Brooklyn NY 11220,(718) 853-9400,15,Brooklyn,Yeshiva,
27895,,TORAH ACAD FOR GIRLS HS,636 LANETT AVENUE Queens NY 11691,(718) 327-1300,27,Queens,Yeshiva,
27739,,TORAH ACADEMY FOR GIRLS,444 BEACH 6TH STREET Queens NY 11691,(718) 471-8444,27,Queens,Yeshiva,
75430,,TORAH ACADEMY OF BERGEN COUNTY,1600 QUEEEN ANNE ROAD TEANECK NJ 07666,(201) 837-7696,00*,TEANECK,Yeshiva,
22722,,TORAH VODAATH H.S.,425 EAST 9TH STREET Brooklyn NY 11218,(718) 941-8000,22,Brooklyn,Yeshiva,
31509,31R455,TOTTENVILLE HS,100 LUTEN AVENUE Richmond NY 10312,(718) 668-8800,31,Staten Island,Public,R455
2843,,TOWN SCHOOL INC,540 EAST 76TH STREET NEW YORK NY 10021,(212) 288-4383,2,Manhattan,Nonsectarian,
25501,25Q525,TOWNSEND HARRIS HS,149-11 MELBOURNE AVE Flushing NY 11367,(718) 575-5580,25,Queens,Public,Q515
2727,,TRANSFIGURATION LOWER SCHOOL,29 MOTT STREET New York NY 10013,(212) 962-5265,2,Manhattan,Parochial,
2822,,TRANSFIGURATION UPPER SCHOOL,37 ST.JAMES PLACE New York NY 10038,(212) 962-5265,2,Manhattan,Parochial,
17057,,Transition & College Access C,1700 Fulton Street Brooklyn NY 11213,(718) 804-6790,17,Brooklyn,Nonsectarian,
2014,,TREVOR DAY SCHOOL,312 EAST 95TH STREET Manhattan NY 10128,(___) ___-____,2,Manhattan,Nonsectarian,
3487,,TREVOR DAY SCHOOL,1 WEST 88 STREET New York NY 10024,(212) 426-3300,3,Manhattan,Nonsectarian,
19601,,TREY WHITFIELD SCHOOL,17 Hinsdale Street Brooklyn NY 11207,(718) 342-7722,19,Brooklyn,Nonsectarian,
2081,,TriBeca Preparatory,291 Broadway Suite 203 Manhattan NY 10007,(212) 227-7138,2,Manhattan,Nonsectarian,
13021,,Trilok Schoo1,143 Waverly Ave Brooklyn NY 11205,(718) 576-2563,13,Brooklyn,Nonsectarian,
3022,,Trinity Middle School,115 West 91 Street Manhattan NY 10024,(212) 932-6900,3,Manhattan,Nonsectarian,
3736,,TRINITY SCHOOL,139 WEST 91 STREET New York NY 10024,(212) 932-6822,3,Manhattan,Nonsectarian,
29784,,TRUE DELIVERANCE CHRISTIAN SCH,188-15 TURIN DRIVE Queens NY 11412,(718) 978-0601,29,Queens,Christian,
2135,02M135,U.A. SCH EMERG MANAGEMENT HS,411 PEARL STREET New York NY 10038,(212) 225-0998,2,Manhattan,Public,M520
13527,13K527,U.A.INST.MATH-SCI FOR WOMEN,283 ADAMS STREET Brooklyn NY 11201,(718) 260-2300,13,Brooklyn,Public,K313
20609,20K609,U.A.SCH FOR CRIMINAL JUSTICE,4200 16TH AVENUE Brooklyn NY 11204,(718) 438-3893,20,Brooklyn,Public,K223
5157,05M157,U.A.SCH FOR GLOBAL COMMERCE,2005 MADISON AVENUE New York NY 10035,(212) 831-5201,5,Manhattan,Public,M501
5369,05M369,U.A.SCH FOR PERFORMING ARTS,509 WEST 129 STREET New York NY 10027,(212) 543-4460,5,Manhattan,Public,M043
22875,,U.C.P BKLYN CHILDRENS PROG,160 LAWRENCE AVE Brooklyn NY 11230,(718) 436-7979,22,Brooklyn,Nonsectarian,
75844,,UCP OF GREATER SUFFOLK,9 SMITHS LANE COMMACK NY 11725,(631) 543-2338,00*,COMMACK,Nonsectarian,
75485,,UCPA OF NASSAU COUNTY,380 WASHINGTON AVE ROOSEVELT NY 11575,(516) 378-2000,00*,ROOSEVELT,Nonsectarian,
2844,,UN INTERNATIONAL SCH,24-50 FRANKLIN D. ROOSEVELT DRIVE New York NY 10010,(212) 684-7400,2,Manhattan,Nonsectarian,
17014,84K712,Uncommon Charter School - UCHS,1485 Pacific Street Brooklyn NY 11216,(718) 638-1868,17,Brooklyn,Charter,K309
18004,84K775,Uncommon Charter School - UPC,6565 Flatlands Avenue Brooklyn NY 11236,(718) 307-5077,18,Brooklyn,Charter,K332
13015,84K517,Uncommon Charter School- UCC,"832 Marcy Avenue, 4th Floor Brooklyn NY 11216",(347) 390-0300,13,Brooklyn,Charter,K258
19009,84K608,Uncommon Leadership Charter HS,999 Jamaica Avenue Brooklyn NY 11208,(347) 473-8780,19,Brooklyn,Charter,K252
2532,02M533,UNION SQUARE ACAD HEALTH SCI,40 IRVING PLACE ROOM 501 New York NY 10003,(646) 341-2799,2,Manhattan,Public,M460
75438,,UNITED CEREBRAL PALSEY,456 NORTH STREET WHITE PLAINS NY 10605,(914) 946-4781,00*,WHITE PLAINS,Other Rel,
31903,,UNITED CEREBRAL PALSY N.Y.,281 PORT RICHMOND AVENUE STATEN ISLAND NY 10302,(718) 442-6006,31,Staten Island,Other Rel,
17720,,UNITED LUBAVITCHER YESHIVA,570 CROWN STREET Brooklyn NY 11213,(718) 774-4131,17,Brooklyn,Yeshiva,
21854,,UNITED LUBAVITCHER YESHIVOTH,841 OCEAN PARKWAY Brooklyn NY 11230,(718) 859-7600,21,Brooklyn,Yeshiva,
29812,,UNITED NATIONS INTL SCHOOL,173-53 CROYDON ROAD Queens NY 11432,(718) 658-6166,29,Queens,Nonsectarian,
20002,,UNITED TALMUDICAL ACAD B.P.,5801 15TH AVENUE BROOKLYN NY 11219,(___) ___-____,20,Brooklyn,Yeshiva,
14611,,UNITED TALMUDICAL ACADEMY,45 WILLIAMSBURG STREET WEST Brooklyn NY 11211,(718) 963-9260,14,Brooklyn,Yeshiva,
14647,,UNITED TALMUDICAL ACADEMY,128 RUTLEDGE STREET Brooklyn NY 11211,(718) 963-9260,14,Brooklyn,Yeshiva,
14705,,UNITED TALMUDICAL ACADEMY,110 THROOP AVENUE Brooklyn NY 11206,(718) 963-9260,14,Brooklyn,Yeshiva,
14745,,UNITED TALMUDICAL ACADEMY,212 WILLIAMSBURG STREET E Brooklyn NY 11211,(718) 963-9260,14,Brooklyn,Yeshiva,
14761,,UNITED TALMUDICAL ACADEMY,75 ROSS STREET Brooklyn NY 11211,(718) 486-6561,14,Brooklyn,Yeshiva,
14965,,UNITED TALMUDICAL ACADEMY,115 HEYWARD STREET Brooklyn NY 11206,(___) ___-____,14,Brooklyn,Yeshiva,
2488,02M500,UNITY H.S.,111 EAST 33RD STREET 7TH FL Manhattan NY 10016,(212) 576-1588,2,Manhattan,Public,M620
14757,84K757,UNITY PREP CHARTER HIGH SCHOOL,584 Driggs Avenue Brooklyn NY 11211,(718) 363-7451,14,Brooklyn,Charter,K044
13758,84K757,UNITY PREP CHARTER SCHOOL,432 MONROE STREET Brooklyn NY 11221,(718) 455-5046,13,Brooklyn,Charter,K044
15012,,Universal Literacy,65 Court Street Brooklyn NY 11201,(718) 935-5867,15,Brooklyn,Public,
7412,07X495,UNIVERSITY HEIGHTS HS,701 ST. ANN'S AVENUE Bronx NY 10455,(718) 292-0578,7,Bronx,Public,X470
2516,01M448,UNIVERSITY NEIGHBORHOOD H.S.,200 MONROE STREET New York NY 10002,(212) 962-4341,2,Manhattan,Public,M446
1332,01M332,UNIVERSITY NEIGHBORHOOD MS,220 HENRY STREET New York NY 10002,(212) 267-5701,1,Manhattan,Public,M056
7534,84X393,UNIVERSITY PREP CHARTER HS,600 ST. ANN'S AVENUE Bronx NY 10455,(718) 585-0560,7,Bronx,Charter,X162
7615,84X615,University Prep Charter MS,470 Jackson Avenue Bronx NY 10455,(718) 292-6543,7,Bronx,Charter,X155
2561,02M565,URBAN ACADEMY LABORATORY HS,317 EAST 67TH STREET New York NY 10021,(212) 570-5284,2,Manhattan,Public,M480
18642,18K642,URBAN ACTION ACADEMY,1600 ROCKAWAY PARKWAY Brooklyn NY 11236,(718) 290-8720,18,Brooklyn,Public,K500
13492,13K492,URBAN ASSEMBLY ARTS & LETTERS,344 Monroe Street Brooklyn NY 11216,(718) 222-1605,13,Brooklyn,Public,K305
2316,02M316,URBAN ASSEMBLY BUS YOUNG WOMEN,81 NEW STREET New York NY 10004,(212) 668-0169,2,Manhattan,Public,M282
7053,84X597,Urban Assembly Charter II,860 Forest Avenue Bronx NY 10456,(347) 352-1528,7,Bronx,Charter,X420
12597,84X597,Urban Assembly Charter School,1300 Boynton Avenue Bronx NY 10472,(646) 421-4523,12,Bronx,Charter,X420
2504,02M507,URBAN ASSEMBLY GATEWAY TECH,439 WEST 49TH STREET New York NY 10019,(212) 246-1041,2,Manhattan,Public,M625
2305,02M305,URBAN ASSEMBLY GOVERN. & LAW,350 GRAND STREET New York NY 10002,(212) 505-0745,2,Manhattan,Public,M445
13483,13K483,URBAN ASSEMBLY LAW & JUSTICE,283 ADAMS STREET Brooklyn NY 11201,(718) 858-1160,13,Brooklyn,Public,K313
2282,02M282,URBAN ASSEMBLY MAKER ACADEMY,411 PEARL STREET New York NY 10038,(212) 225-0890,2,Manhattan,Public,M520
9241,09X241,Urban Assembly Math & Science,1595 bathgate avenue Bronx NY 10457,(718) 466-7800,9,Bronx,Public,X970
3547,03M307,URBAN ASSEMBLY MEDIA HS,122 AMSTERDAM AVENUE New York NY 10023,(212) 501-1110,3,Manhattan,Public,M490
2993,02M551,URBAN ASSEMBLY NY HARBOR SCH,"10 SOUTH ST,BATTERY MARITIME SLIP 7 New York NY 10004",(212) 458-0800,2,Manhattan,Public,M877
2596,02M300,URBAN ASSEMBLY OF DESIGN CONST,525 WEST 50TH STREET New York NY 10019,(212) 586-0981,2,Manhattan,Public,M535
19764,19K764,URBAN ASSEMBLY SCH COLL HEALTH,999 JAMAICA AVENUE Brooklyn NY 11208,(718) 277-1572,19,Brooklyn,Public,K420
13560,13K350,URBAN ASSEMBLY SCH MUSIC & ART,49 FLATBUSH AVENUE EXT Brooklyn NY 11201,(718) 858-0249,13,Brooklyn,Public,K805
7610,84X610,Urban Dove Charter School 2,671 Prospect Avenue Bronx NY 10455,(718) 682-3975,7,Bronx,Charter,XCHN
22417,84K417,URBAN DOVE SCH SPORTS HEALTH,1256 East 21 Street Brooklyn NY 11210,(718) 783-8232,22,Brooklyn,Charter,KASZ
12688,12X463,URBAN SCHOLARS COMM SCHOOL,1180 TINTON AVENUE Bronx NY 10456,(718) 842-8133,12,Bronx,Public,X198
75610,,URSULINE SCHOOL,1354 NORTH AVE NEW ROCHELLE NY 10804,(914) 636-3950,00*,NEW ROCHELLE,Parochial,
15009,,UTA BORO PARK 1,1275 36th Street Brooklyn NY 11218,(718) 438-7109,15,Brooklyn,Yeshiva,
